playerId,gameweek,name,minutes-played,team,opponent,clean-sheet,goals-conceded,saves,penalty-saves,yellow-cards,red-cards,bonus,total
78,20,Courtois,90,CHE,TOT,0,5,3,0,0,0,0,1
395,20,Begovic,90,STK,MUN,0,1,1,0,0,0,0,2
30,20,Guzan,90,AVL,CRY,1,0,0,0,0,0,0,6
155,20,McGregor,90,HUL,EVE,1,0,3,0,0,0,0,7
200,20,Mignolet,90,LIV,LEI,0,2,1,0,0,0,0,1
232,20,Caballero,90,MCI,SUN,0,2,2,0,0,0,0,1
636,20,Alnwick,90,NEW,BUR,0,3,2,0,0,0,0,1
318,20,Green,90,QPR,SWA,0,1,4,0,0,0,0,3
560,20,Forster,90,SOU,ARS,1,0,6,0,0,0,0,8
498,20,Adrián,90,WHU,WBA,0,1,2,0,0,0,0,2
364,20,Lloris,90,TOT,CHE,0,3,4,0,0,0,0,2
200,21,Mignolet,90,LIV,SUN,1,0,1,0,0,0,0,6
318,21,Green,90,QPR,BUR,0,2,5,0,0,0,0,2
288,21,Krul,90,NEW,CHE,0,2,2,0,0,0,0,1
231,21,Hart,90,MCI,EVE,0,1,3,0,0,0,0,3
30,21,Guzan,90,AVL,LEI,0,1,2,0,0,0,0,2
498,21,Adrián,90,WHU,SWA,0,1,3,0,0,0,0,3
155,21,McGregor,90,HUL,WBA,0,1,2,0,0,0,0,2
364,21,Lloris,90,TOT,CRY,0,2,5,0,0,0,0,2
423,21,Pantilimon,90,SUN,LIV,0,1,3,0,0,0,0,3
58,21,Heaton,90,BUR,QPR,0,1,6,0,0,0,0,4
77,21,Cech,90,CHE,NEW,1,0,4,0,0,0,0,7
131,21,Robles,90,EVE,MCI,0,1,1,0,0,0,0,2
179,21,Hamer,90,LEI,AVL,1,0,1,0,0,0,0,6
448,21,Fabianski,90,SWA,WHU,0,1,3,0,0,0,0,3
477,21,Foster,90,WBA,HUL,1,0,2,0,0,0,0,6
104,21,Speroni,90,CRY,TOT,0,1,4,0,0,0,0,3
395,21,Begovic,90,STK,ARS,0,3,3,0,0,0,0,2
560,21,Forster,90,SOU,MUN,1,0,0,0,0,0,0,6
543,21,Ospina,90,ARS,STK,1,0,2,0,0,0,0,6
257,21,de Gea,90,MUN,SOU,0,1,0,0,0,0,0,2
200,22,Mignolet,90,LIV,AVL,1,0,4,0,0,0,0,7
104,22,Speroni,90,CRY,BUR,0,2,1,0,0,0,0,1
395,22,Begovic,90,STK,LEI,1,0,3,0,0,0,0,7
257,22,de Gea,90,MUN,QPR,1,0,4,0,0,0,0,7
423,22,Pantilimon,90,SUN,TOT,0,2,6,0,0,0,0,3
77,22,Cech,90,CHE,SWA,1,0,0,0,0,0,0,6
560,22,Forster,90,SOU,NEW,0,1,2,0,0,0,0,2
30,22,Guzan,90,AVL,LIV,0,2,3,0,0,0,0,2
58,22,Heaton,90,BUR,CRY,0,3,1,0,0,0,0,1
179,22,Hamer,90,LEI,STK,0,1,2,0,0,0,0,2
318,22,Green,90,QPR,MUN,0,2,5,0,0,0,0,2
364,22,Lloris,90,TOT,SUN,0,1,3,0,0,0,0,3
448,22,Fabianski,90,SWA,CHE,0,5,6,0,0,0,0,2
288,22,Krul,90,NEW,SOU,0,2,1,0,0,0,0,1
155,22,McGregor,90,HUL,WHU,0,3,3,0,0,0,0,2
543,22,Ospina,90,ARS,MCI,1,0,4,0,0,0,0,7
498,22,Adrián,90,WHU,HUL,1,0,3,0,0,0,0,7
231,22,Hart,90,MCI,ARS,0,2,1,0,0,0,0,1
477,22,Foster,90,WBA,EVE,1,0,4,0,0,0,0,7
131,22,Robles,90,EVE,WBA,1,0,0,0,0,0,0,6
288,23,Krul,90,NEW,HUL,1,0,7,0,0,0,1,9
131,23,Robles,90,EVE,CRY,1,0,2,0,1,0,0,5
498,23,Adrián,90,WHU,LIV,0,2,5,0,0,0,0,2
644,23,Schwarzer,90,LEI,MUN,0,3,3,0,0,0,0,2
318,23,Green,90,QPR,STK,0,3,0,0,0,0,0,1
58,23,Heaton,90,BUR,SUN,0,2,1,0,0,0,0,1
364,23,Lloris,90,TOT,WBA,1,0,4,0,0,0,0,7
231,23,Hart,90,MCI,CHE,0,1,1,0,0,0,0,2
155,23,McGregor,90,HUL,NEW,0,3,2,0,0,0,0,1
104,23,Speroni,90,CRY,EVE,0,1,1,0,0,0,0,2
200,23,Mignolet,90,LIV,WHU,1,0,2,0,0,0,0,6
257,23,de Gea,90,MUN,LEI,0,1,0,0,0,0,0,2
395,23,Begovic,90,STK,QPR,0,1,3,0,0,0,0,3
423,23,Pantilimon,90,SUN,BUR,1,0,4,0,1,0,0,6
477,23,Foster,90,WBA,TOT,0,3,1,0,0,0,0,1
78,23,Courtois,90,CHE,MCI,0,1,4,0,0,0,0,3
30,23,Guzan,90,AVL,ARS,0,5,3,0,0,0,0,1
448,23,Fabianski,90,SWA,SOU,1,0,4,0,0,0,2,9
543,23,Ospina,90,ARS,AVL,1,0,2,0,0,0,0,6
560,23,Forster,90,SOU,SWA,0,1,0,0,0,0,0,2
543,24,Ospina,90,ARS,TOT,0,2,7,0,0,0,0,3
78,24,Courtois,90,CHE,AVL,0,1,0,0,0,0,0,2
104,24,Speroni,90,CRY,LEI,1,0,5,0,0,0,2,9
155,24,McGregor,90,HUL,MCI,0,1,4,0,0,0,0,3
560,24,Forster,90,SOU,QPR,1,0,3,0,1,0,0,6
423,24,Pantilimon,90,SUN,SWA,0,1,6,0,0,0,0,4
200,24,Mignolet,90,LIV,EVE,1,0,1,0,0,0,0,6
477,24,Foster,90,WBA,BUR,0,2,2,0,0,0,0,1
395,24,Begovic,90,STK,NEW,0,1,2,0,0,0,0,2
257,24,de Gea,90,MUN,WHU,0,1,5,0,0,0,0,3
364,24,Lloris,90,TOT,ARS,0,1,2,0,0,0,0,2
30,24,Guzan,90,AVL,CHE,0,2,3,0,0,0,0,2
644,24,Schwarzer,90,LEI,CRY,0,1,1,0,0,0,0,2
231,24,Hart,90,MCI,HUL,0,1,2,0,0,0,0,2
318,24,Green,90,QPR,SOU,0,1,4,0,0,0,0,3
448,24,Fabianski,90,SWA,SUN,0,1,0,0,0,0,0,2
131,24,Robles,90,EVE,LIV,1,0,6,0,0,0,0,8
58,24,Heaton,90,BUR,WBA,0,2,2,0,0,0,0,1
288,24,Krul,90,NEW,STK,0,1,2,0,0,0,0,2
498,24,Adrián,90,WHU,MUN,0,1,5,0,1,0,0,2
644,25,Schwarzer,90,LEI,ARS,0,2,5,0,0,0,0,2
30,25,Guzan,90,AVL,HUL,0,2,2,0,0,0,0,1
318,25,Green,90,QPR,SUN,1,0,5,0,0,0,0,7
364,25,Lloris,90,TOT,LIV,0,3,4,0,0,0,0,2
543,25,Ospina,90,ARS,LEI,0,1,3,0,0,0,0,3
155,25,McGregor,90,HUL,AVL,1,0,4,0,0,0,1,8
423,25,Pantilimon,90,SUN,QPR,0,2,2,0,0,0,0,1
200,25,Mignolet,90,LIV,TOT,0,2,3,0,0,0,0,2
130,25,Howard,90,EVE,CHE,0,1,6,0,0,0,0,4
58,25,Heaton,90,BUR,MUN,0,3,3,0,0,0,0,2
497,25,Jääskeläinen,28,WHU,SOU,0,0,4,0,0,0,0,2
498,25,Adrián,60,WHU,SOU,1,0,3,0,0,1,0,4
231,25,Hart,90,MCI,STK,0,1,3,0,0,0,0,3
288,25,Krul,90,NEW,CRY,0,1,2,0,0,0,0,2
448,25,Fabianski,90,SWA,WBA,0,2,2,0,0,0,0,1
77,25,Cech,90,CHE,EVE,1,0,4,0,0,0,0,7
257,25,de Gea,90,MUN,BUR,0,1,2,0,0,0,0,2
560,25,Forster,90,SOU,WHU,1,0,1,0,0,0,0,6
395,25,Begovic,90,STK,MCI,0,4,4,0,0,0,0,1
104,25,Speroni,90,CRY,NEW,0,1,0,0,0,0,0,2
477,25,Foster,90,WBA,SWA,1,0,3,0,0,0,0,7
395,26,Begovic,90,STK,AVL,0,1,1,0,0,0,0,2
58,26,Heaton,90,BUR,CHE,0,1,4,0,0,0,0,3
543,26,Ospina,90,ARS,CRY,0,1,2,0,0,0,0,2
318,26,Green,90,QPR,HUL,0,2,4,0,0,0,0,2
477,26,Foster,90,WBA,SUN,1,0,2,0,0,0,0,6
257,26,de Gea,90,MUN,SWA,0,2,3,0,0,0,0,2
288,26,Krul,90,NEW,MCI,0,5,4,0,0,0,0,1
30,26,Guzan,90,AVL,STK,0,2,4,0,0,0,0,2
78,26,Courtois,90,CHE,BUR,0,1,4,0,0,0,0,3
104,26,Speroni,90,CRY,ARS,0,2,2,0,0,0,0,1
155,26,McGregor,90,HUL,QPR,0,1,2,0,0,0,0,2
423,26,Pantilimon,90,SUN,WBA,1,0,1,0,0,0,0,6
448,26,Fabianski,90,SWA,MUN,0,1,2,0,0,0,0,2
231,26,Hart,90,MCI,NEW,1,0,1,0,0,0,0,6
498,26,Adrián,90,WHU,TOT,0,2,6,1,0,0,2,10
644,26,Schwarzer,90,LEI,EVE,0,2,2,0,0,0,0,1
200,26,Mignolet,90,LIV,SOU,1,0,5,0,0,0,2,9
364,26,Lloris,90,TOT,WHU,0,2,3,0,0,0,0,2
130,26,Howard,90,EVE,LEI,0,2,2,0,0,0,0,1
560,26,Forster,90,SOU,LIV,0,2,2,0,0,0,0,1
104,27,Speroni,90,CRY,WHU,0,1,4,0,0,0,0,3
448,27,Fabianski,90,SWA,BUR,1,0,6,0,0,0,3,11
423,27,Pantilimon,90,SUN,MUN,0,2,7,0,0,0,0,3
30,27,Guzan,90,AVL,NEW,0,1,4,0,0,0,0,3
155,27,McGregor,90,HUL,STK,0,1,1,0,0,0,0,2
560,27,Forster,90,SOU,WBA,0,1,2,0,0,0,0,2
498,27,Adrián,90,WHU,CRY,0,3,2,0,0,0,0,1
58,27,Heaton,90,BUR,SWA,0,1,2,0,0,0,0,2
257,27,de Gea,90,MUN,SUN,1,0,3,0,0,0,0,7
288,27,Krul,90,NEW,AVL,1,0,3,0,0,0,1,8
395,27,Begovic,90,STK,HUL,1,0,0,0,0,0,0,6
477,27,Foster,90,WBA,SOU,1,0,2,0,1,0,0,5
231,27,Hart,90,MCI,LIV,0,2,3,0,0,0,0,2
130,27,Howard,90,EVE,ARS,0,2,2,0,0,0,0,1
200,27,Mignolet,90,LIV,MCI,0,1,0,0,0,0,0,2
543,27,Ospina,90,ARS,EVE,1,0,2,0,0,0,0,6
477,28,Foster,90,WBA,AVL,0,2,5,0,0,0,0,2
423,28,Pantilimon,90,SUN,HUL,0,1,5,0,0,0,0,3
104,28,Speroni,90,CRY,SOU,0,1,2,0,0,0,0,2
30,28,Guzan,90,AVL,WBA,0,1,0,0,0,0,0,2
155,28,McGregor,90,HUL,SUN,0,1,2,0,0,0,0,2
560,28,Forster,90,SOU,CRY,1,0,3,0,0,0,0,7
644,28,Schwarzer,90,LEI,MCI,0,2,7,0,0,0,0,3
257,28,de Gea,90,MUN,NEW,1,0,2,0,0,0,0,6
543,28,Ospina,90,ARS,QPR,0,1,2,0,0,0,0,2
448,28,Fabianski,90,SWA,TOT,0,3,4,0,0,0,0,2
130,28,Howard,90,EVE,STK,0,2,1,0,0,0,0,1
78,28,Courtois,90,CHE,WHU,1,0,5,0,0,0,0,7
58,28,Heaton,90,BUR,LIV,0,2,6,0,0,0,0,3
231,28,Hart,90,MCI,LEI,1,0,2,0,0,0,0,6
288,28,Krul,90,NEW,MUN,0,1,4,0,0,0,0,3
318,28,Green,90,QPR,ARS,0,2,7,0,0,0,0,3
364,28,Lloris,90,TOT,SWA,0,2,3,0,0,0,0,2
395,28,Begovic,90,STK,EVE,1,0,5,0,1,0,0,6
498,28,Adrián,90,WHU,CHE,0,1,1,0,0,0,0,2
200,28,Mignolet,90,LIV,BUR,1,0,1,0,0,0,0,6
364,28.5,Lloris,90,TOT,QPR,0,1,5,0,0,0,0,3
318,28.5,Green,90,QPR,TOT,0,2,3,0,0,0,0,2
318,29,Green,90,QPR,CRY,0,3,1,0,0,0,0,1
498,29,Adrián,90,WHU,ARS,0,3,6,0,0,0,0,3
155,29,McGregor,90,HUL,LEI,1,0,3,0,0,0,1,8
30,29,Guzan,90,AVL,SUN,1,0,2,0,0,0,0,6
395,29,Begovic,90,STK,WBA,0,1,4,0,0,0,0,3
231,29,Hart,90,MCI,BUR,0,1,3,0,0,0,0,3
104,29,Speroni,90,CRY,QPR,0,1,3,0,0,0,0,3
543,29,Ospina,90,ARS,WHU,1,0,1,0,0,0,0,6
644,29,Schwarzer,90,LEI,HUL,1,0,5,0,0,0,2,9
423,29,Pantilimon,90,SUN,AVL,0,4,4,0,0,0,0,1
476,29,Myhill,35,WBA,STK,0,0,2,0,1,0,0,0
477,29,Foster,55,WBA,STK,0,0,0,0,0,0,0,1
58,29,Heaton,90,BUR,MCI,1,0,5,0,0,0,2,9
560,29,Forster,90,SOU,CHE,0,1,6,0,0,0,0,4
288,29,Krul,90,NEW,EVE,0,3,5,0,0,0,0,2
364,29,Lloris,90,TOT,MUN,0,3,0,0,0,0,0,1
78,29,Courtois,90,CHE,SOU,0,1,4,0,0,0,0,3
130,29,Howard,90,EVE,NEW,1,0,3,0,0,0,0,7
257,29,de Gea,90,MUN,TOT,1,0,2,0,0,0,0,6
448,29,Fabianski,90,SWA,LIV,0,1,4,0,0,0,0,3
200,29,Mignolet,90,LIV,SWA,1,0,3,0,0,0,0,7
476,30,Myhill,90,WBA,MCI,0,3,13,0,0,0,0,5
448,30,Fabianski,90,SWA,AVL,1,0,3,0,0,0,0,7
543,30,Ospina,90,ARS,NEW,0,1,3,0,0,0,0,3
58,30,Heaton,90,BUR,SOU,0,2,2,0,0,0,0,1
104,30,Speroni,90,CRY,STK,0,1,3,0,0,0,0,3
178,30,Schmeichel,90,LEI,TOT,0,4,1,0,0,0,0,0
423,30,Pantilimon,90,SUN,WHU,0,1,3,0,0,0,0,3
231,30,Hart,90,MCI,WBA,1,0,0,0,0,0,0,6
30,30,Guzan,90,AVL,SWA,0,1,4,0,0,0,0,3
288,30,Krul,90,NEW,ARS,0,2,1,0,0,0,0,1
560,30,Forster,13,SOU,BUR,0,0,0,0,0,0,0,1
577,30,Davis K,77,SOU,BUR,1,0,3,0,0,0,0,7
395,30,Begovic,90,STK,CRY,0,2,1,0,1,0,0,0
364,30,Lloris,3,TOT,LEI,0,0,0,0,0,0,0,1
447,30,Vorm,87,TOT,LEI,0,3,2,0,0,0,0,1
498,30,Adrián,90,WHU,SUN,1,0,3,0,0,0,0,7
257,30,de Gea,90,MUN,LIV,0,1,0,0,0,0,0,2
78,30,Courtois,90,CHE,HUL,0,2,6,0,0,0,0,3
130,30,Howard,90,EVE,QPR,0,1,0,0,0,0,0,2
200,30,Mignolet,90,LIV,MUN,0,2,2,1,0,0,2,8
155,30,McGregor,90,HUL,CHE,0,3,0,0,0,0,0,1
318,30,Green,90,QPR,EVE,0,2,1,0,0,0,0,1
200,31,Mignolet,90,LIV,ARS,0,4,6,0,0,0,0,2
577,31,Davis K,90,SOU,EVE,0,1,0,0,0,0,0,2
498,31,Adrián,90,WHU,LEI,0,2,4,1,0,0,1,8
30,31,Guzan,90,AVL,MUN,0,3,4,0,0,0,0,2
155,31,McGregor,90,HUL,SWA,0,3,1,0,0,0,0,1
318,31,Green,90,QPR,WBA,0,1,5,0,0,0,0,3
395,31,Begovic,90,STK,CHE,0,2,9,0,0,0,0,4
543,31,Ospina,90,ARS,LIV,0,1,1,0,0,0,0,2
130,31,Howard,90,EVE,SOU,1,0,2,0,0,0,1,7
178,31,Schmeichel,90,LEI,WHU,0,1,6,0,0,0,0,4
257,31,de Gea,90,MUN,AVL,0,1,1,0,0,0,0,2
448,31,Fabianski,90,SWA,HUL,0,1,0,0,0,0,0,2
476,31,Myhill,90,WBA,QPR,0,4,3,0,0,0,0,1
78,31,Courtois,90,CHE,STK,0,1,1,0,0,0,0,2
447,31,Vorm,90,TOT,BUR,1,0,4,0,0,0,1,8
288,31,Krul,90,NEW,SUN,0,1,3,0,0,0,0,3
58,31,Heaton,90,BUR,TOT,1,0,2,0,0,0,0,6
423,31,Pantilimon,90,SUN,NEW,1,0,1,0,0,0,0,6
231,31,Hart,90,MCI,CRY,0,2,1,0,0,0,0,1
104,31,Speroni,90,CRY,MCI,0,1,3,0,0,0,0,3
318,31.5,Green,90,QPR,AVL,0,3,4,0,0,0,0,2
30,31.5,Guzan,90,AVL,QPR,0,3,2,0,0,0,0,1
130,32,Howard,90,EVE,SWA,0,1,2,0,1,0,0,1
156,32,Harper,90,HUL,SOU,0,2,2,0,0,0,0,1
30,32,Guzan,90,AVL,TOT,1,0,3,0,0,0,2,9
104,32,Speroni,90,CRY,SUN,0,1,2,0,0,0,0,2
178,32,Schmeichel,90,LEI,WBA,0,2,3,0,0,0,0,2
395,32,Begovic,90,STK,WHU,0,1,2,0,0,0,0,2
543,32,Ospina,90,ARS,BUR,1,0,4,0,0,0,0,7
448,32,Fabianski,90,SWA,EVE,0,1,7,0,0,0,0,4
577,32,Davis K,90,SOU,HUL,1,0,3,0,0,0,0,7
447,32,Vorm,90,TOT,AVL,0,1,2,0,0,0,0,2
423,32,Pantilimon,90,SUN,CRY,0,4,1,0,0,0,0,0
476,32,Myhill,90,WBA,LEI,0,3,1,0,0,0,0,1
498,32,Adrián,90,WHU,STK,0,1,1,0,0,0,0,2
58,32,Heaton,90,BUR,ARS,0,1,4,0,0,0,0,3
78,32,Courtois,90,CHE,QPR,1,0,4,0,0,0,0,7
231,32,Hart,90,MCI,MUN,0,4,3,0,0,0,0,1
318,32,Green,90,QPR,CHE,0,1,0,0,0,0,0,2
257,32,de Gea,90,MUN,MCI,0,2,1,0,0,0,0,1
288,32,Krul,90,NEW,LIV,0,2,4,0,0,0,0,2
200,32,Mignolet,90,LIV,NEW,1,0,3,0,0,0,0,7
476,33,Myhill,90,WBA,CRY,1,0,4,0,0,0,1,8
58,33,Heaton,90,BUR,EVE,0,1,7,1,0,0,2,11
448,33,Fabianski,90,SWA,LEI,0,2,4,0,0,0,0,2
577,33,Davis K,90,SOU,STK,0,2,0,0,0,0,0,1
257,33,de Gea,90,MUN,CHE,0,1,1,0,0,0,0,2
104,33,Speroni,90,CRY,WBA,0,2,1,0,0,0,0,1
130,33,Howard,90,EVE,BUR,1,0,1,0,0,0,0,6
178,33,Schmeichel,90,LEI,SWA,1,0,6,0,0,0,0,8
395,33,Begovic,90,STK,SOU,0,1,3,0,0,0,0,3
78,33,Courtois,90,CHE,MUN,1,0,2,0,0,0,1,7
498,33,Adrián,90,WHU,MCI,0,2,2,0,0,0,0,1
447,33,Vorm,90,TOT,NEW,0,1,4,0,0,0,0,3
231,33,Hart,90,MCI,WHU,1,0,3,0,0,0,0,7
288,33,Krul,90,NEW,TOT,0,3,5,0,0,0,0,2
364,34,Lloris,90,TOT,SOU,0,2,2,0,0,0,0,1
178,34,Schmeichel,90,LEI,BUR,1,0,5,0,0,0,3,10
156,34,Harper,90,HUL,CRY,1,0,3,0,0,0,0,7
448,34,Fabianski,90,SWA,NEW,0,2,2,0,0,0,0,1
498,34,Adrián,90,WHU,QPR,1,0,7,1,0,0,3,16
423,34,Pantilimon,90,SUN,STK,0,1,7,0,0,0,0,4
200,34,Mignolet,90,LIV,WBA,1,0,4,0,0,0,1,8
30,34,Guzan,90,AVL,MCI,0,3,1,0,0,0,0,1
577,34,Davis K,90,SOU,TOT,0,2,0,0,0,0,0,1
58,34,Heaton,90,BUR,LEI,0,1,3,0,0,0,0,3
104,34,Speroni,90,CRY,HUL,0,2,5,0,0,0,0,2
288,34,Krul,90,NEW,SWA,0,3,3,0,0,0,0,2
318,34,Green,90,QPR,WHU,1,0,2,0,0,0,0,6
395,34,Begovic,90,STK,SUN,0,1,4,0,0,0,0,3
476,34,Myhill,90,WBA,LIV,1,0,5,0,0,0,2,9
231,34,Hart,90,MCI,AVL,0,2,2,0,0,0,0,1
257,34,de Gea,90,MUN,EVE,0,3,4,0,0,0,0,2
78,34,Courtois,90,CHE,ARS,1,0,1,0,0,0,0,6
130,34,Howard,90,EVE,MUN,1,0,4,0,0,0,0,7
543,34,Ospina,90,ARS,CHE,1,0,2,0,0,0,0,6
200,34.5,Mignolet,90,LIV,HUL,0,1,3,0,0,0,0,3
156,34.5,Harper,90,HUL,LIV,1,0,9,0,0,0,3,12
77,34.5,Cech,90,CHE,LEI,0,1,1,0,0,0,0,2
178,34.5,Schmeichel,90,LEI,CHE,0,3,1,0,0,0,0,1
288,35,Krul,90,NEW,LEI,0,3,4,0,0,0,0,2
130,35,Howard,90,EVE,AVL,0,3,1,0,0,0,0,1
318,35,Green,90,QPR,LIV,0,2,6,1,0,0,2,10
577,35,Davis K,90,SOU,SUN,0,2,4,0,0,0,0,2
632,35,Butland,90,STK,SWA,0,2,2,0,0,0,0,1
58,35,Heaton,90,BUR,WHU,0,1,5,0,0,0,0,3
476,35,Myhill,90,WBA,MUN,1,0,9,1,0,0,3,17
178,35,Schmeichel,90,LEI,NEW,1,0,3,0,0,0,0,7
29,35,Given,90,AVL,EVE,0,2,3,0,1,0,0,1
200,35,Mignolet,90,LIV,QPR,0,1,1,0,0,0,0,2
423,35,Pantilimon,90,SUN,SOU,0,1,1,0,0,0,0,2
448,35,Fabianski,90,SWA,STK,1,0,3,0,0,0,0,7
498,35,Adrián,90,WHU,BUR,1,0,2,0,0,0,0,6
257,35,de Gea,90,MUN,WBA,0,1,2,0,0,0,0,2
104,35,Speroni,90,CRY,CHE,0,1,6,1,0,0,2,11
231,35,Hart,90,MCI,TOT,1,0,5,0,0,0,2,9
78,35,Courtois,90,CHE,CRY,1,0,1,0,0,0,0,6
364,35,Lloris,90,TOT,MCI,0,1,3,0,0,0,0,3
543,35,Ospina,90,ARS,HUL,0,1,0,0,0,0,0,2
156,35,Harper,90,HUL,ARS,0,3,6,0,0,0,0,3
423,36,Pantilimon,90,SUN,EVE,1,0,4,0,0,0,1,8
498,36,Adrián,90,WHU,AVL,0,1,4,0,0,0,0,3
58,36,Heaton,90,BUR,HUL,1,0,3,0,0,0,1,8
338,36,Gazzaniga,90,SOU,LEI,0,2,1,0,0,0,0,1
476,36,Myhill,90,WBA,NEW,0,1,3,0,0,0,0,3
364,36,Lloris,90,TOT,STK,0,3,6,0,0,0,0,3
257,36,de Gea,90,MUN,CRY,0,1,3,0,0,0,0,3
130,36,Howard,90,EVE,SUN,0,2,1,0,0,0,0,1
29,36,Given,90,AVL,WHU,1,0,1,0,0,0,0,6
156,36,Harper,90,HUL,BUR,0,1,1,0,0,0,0,2
178,36,Schmeichel,90,LEI,SOU,1,0,3,0,0,0,2,9
288,36,Krul,90,NEW,WBA,0,1,2,0,0,0,0,2
632,36,Butland,90,STK,TOT,1,0,5,0,0,0,0,7
104,36,Speroni,90,CRY,MUN,0,2,2,0,0,0,0,1
318,36,Green,90,QPR,MCI,0,6,5,0,0,0,0,0
200,36,Mignolet,90,LIV,CHE,0,1,2,0,0,0,0,2
231,36,Hart,90,MCI,QPR,1,0,3,0,0,0,0,7
78,36,Courtois,90,CHE,LIV,0,1,3,0,0,0,0,3
448,36,Fabianski,90,SWA,ARS,1,0,9,0,0,0,3,12
543,36,Ospina,90,ARS,SWA,0,1,2,0,0,0,0,2
29,37,Given,90,AVL,SOU,0,6,5,0,0,0,0,0
632,37,Butland,90,STK,BUR,1,0,4,0,0,0,0,7
288,37,Krul,90,NEW,QPR,0,2,2,0,0,0,0,4
156,37,Harper,90,HUL,TOT,0,2,1,0,0,0,0,1
178,37,Schmeichel,90,LEI,SUN,1,0,3,0,0,0,0,7
130,37,Howard,90,EVE,WHU,0,1,2,0,0,0,0,2
105,37,Hennessey,90,CRY,LIV,0,1,2,0,0,0,0,2
338,37,Gazzaniga,90,SOU,AVL,0,1,3,0,0,0,0,3
58,37,Heaton,90,BUR,STK,1,0,3,0,0,0,0,7
318,37,Green,33,QPR,NEW,0,1,1,0,0,0,0,1
607,37,McCarthy,57,QPR,NEW,0,0,5,0,0,0,0,2
364,37,Lloris,90,TOT,HUL,1,0,1,0,0,0,0,6
423,37,Pantilimon,90,SUN,LEI,1,0,0,0,0,0,0,6
498,37,Adrián,90,WHU,EVE,0,2,3,0,0,0,0,2
200,37,Mignolet,90,LIV,CRY,0,3,3,1,0,0,1,8
231,37,Hart,90,MCI,SWA,0,2,7,0,0,0,0,3
543,37,Ospina,90,ARS,MUN,0,1,3,0,0,0,0,3
448,37,Fabianski,90,SWA,MCI,0,4,7,0,0,0,0,2
257,37,de Gea,73,MUN,ARS,1,0,2,0,0,0,1,7
654,37,Valdés,17,MUN,ARS,0,1,1,0,0,0,0,1
78,37,Courtois,90,CHE,WBA,0,3,2,0,0,0,0,1
476,37,Myhill,90,WBA,CHE,1,0,3,0,0,0,0,7
423,37.5,Pantilimon,90,SUN,ARS,1,0,8,0,0,0,0,8
543,37.5,Ospina,90,ARS,SUN,1,0,3,0,0,0,0,7
476,38,Myhill,90,WBA,ARS,0,4,9,0,0,0,0,3
58,38,Heaton,90,BUR,AVL,1,0,5,0,0,0,2,9
422,38,Mannone,90,SUN,CHE,0,3,5,0,0,0,0,2
448,38,Fabianski,90,SWA,CRY,0,1,6,0,0,0,0,4
364,38,Lloris,90,TOT,EVE,1,0,1,0,0,0,0,6
654,38,Valdés,90,MUN,HUL,1,0,6,0,0,0,2,10
607,38,McCarthy,90,QPR,LEI,0,5,2,0,0,0,0,0
577,38,Davis K,90,SOU,MCI,0,2,4,0,0,0,0,2
498,38,Adrián,90,WHU,NEW,0,2,2,0,0,0,0,1
200,38,Mignolet,90,LIV,STK,0,6,3,0,0,0,0,0
543,38,Ospina,90,ARS,WBA,0,1,4,0,0,0,0,3
704,38,Steer,90,AVL,BUR,0,1,2,0,0,0,0,2
77,38,Cech,90,CHE,SUN,0,1,7,0,0,0,0,4
105,38,Hennessey,90,CRY,SWA,1,0,2,0,0,0,0,6
130,38,Howard,90,EVE,TOT,0,1,2,0,0,0,0,2
156,38,Harper,90,HUL,MUN,1,0,1,0,0,0,0,6
178,38,Schmeichel,90,LEI,QPR,0,1,1,0,0,0,0,2
231,38,Hart,90,MCI,SOU,1,0,4,0,0,0,0,7
288,38,Krul,90,NEW,WHU,1,0,1,0,0,0,0,6
395,38,Begovic,90,STK,LIV,0,1,3,0,0,0,0,3
