playerId,gameweek,name,minutes-played,team,opponent,goals-scored,assists,yellow-cards,red-cards,bonus,total
542,10,Drogba,27,CHE,QPR,0,0,0,0,0,1
103,10,Lukaku,23,EVE,SWA,0,0,0,0,0,1
152,10,Naismith,67,EVE,SWA,0,0,0,0,0,2
589,10,Eto'o,90,EVE,SWA,0,0,0,0,0,2
594,10,Hernández,90,HUL,SOU,0,0,0,0,0,2
195,10,Nugent,67,LEI,WBA,0,0,0,0,0,2
196,10,Vardy,80,LEI,WBA,0,0,0,0,0,2
197,10,Wood,10,LEI,WBA,0,0,0,0,0,1
532,10,Ulloa,23,LEI,WBA,0,0,0,0,0,1
421,10,Diouf,90,STK,WHU,1,0,0,0,1,7
533,10,Bojan,81,STK,WHU,0,0,0,0,0,2
282,10,van Persie,81,MUN,MCI,0,0,0,0,0,2
284,10,Rooney,90,MUN,MCI,0,0,0,0,0,2
286,10,Wilson,9,MUN,MCI,0,0,0,0,0,1
392,10,Adebayor,57,TOT,AVL,0,0,0,0,0,1
393,10,Kane,33,TOT,AVL,1,0,0,0,3,8
394,10,Soldado,90,TOT,AVL,0,0,0,0,0,2
253,10,Dzeko,20,MCI,MUN,0,0,0,0,0,1
254,10,Agüero,83,MCI,MUN,1,0,0,0,2,8
256,10,Jovetic,70,MCI,MUN,0,0,0,0,0,2
52,10,Agbonlahor,17,AVL,TOT,0,0,0,0,0,1
53,10,Weimann,85,AVL,TOT,1,0,1,0,0,5
54,10,Benteke,64,AVL,TOT,0,0,0,1,0,-1
57,10,Bent,1,AVL,TOT,0,0,0,0,0,1
440,10,Wickham,77,SUN,CRY,0,0,0,0,0,2
441,10,Fletcher,90,SUN,CRY,2,0,0,0,3,13
444,10,Altidore,13,SUN,CRY,0,0,0,0,0,1
127,10,Gayle,7,CRY,SUN,0,0,0,0,0,1
129,10,Chamakh,75,CRY,SUN,0,0,0,0,0,2
536,10,Campbell,90,CRY,SUN,0,1,0,0,0,5
522,11,Costa,89,CHE,LIV,1,0,1,0,2,7
542,11,Drogba,1,CHE,LIV,0,0,0,0,0,1
594,11,Hernández,90,HUL,BUR,0,0,1,0,0,1
127,11,Gayle,10,CRY,MUN,0,0,0,0,0,1
129,11,Chamakh,80,CRY,MUN,0,0,0,0,0,2
536,11,Campbell,90,CRY,MUN,0,0,0,0,0,2
602,11,Doyle,1,CRY,MUN,0,0,0,0,0,1
196,11,Vardy,90,LEI,SOU,0,0,0,0,0,2
197,11,Wood,20,LEI,SOU,0,0,0,0,0,1
532,11,Ulloa,70,LEI,SOU,0,0,0,0,0,2
52,11,Agbonlahor,90,AVL,WHU,0,0,1,0,0,1
53,11,Weimann,90,AVL,WHU,0,0,1,0,0,1
253,11,Dzeko,4,MCI,QPR,0,0,0,0,0,1
254,11,Agüero,90,MCI,QPR,2,0,0,0,3,13
229,11,Lambert,12,LIV,CHE,0,0,0,0,0,1
230,11,Borini,21,LIV,CHE,0,0,0,0,0,1
587,11,Balotelli,78,LIV,CHE,0,0,1,0,0,1
73,11,Ings,90,BUR,HUL,0,0,1,0,0,1
75,11,Barnes,74,BUR,HUL,1,0,0,0,2,8
523,11,Jutkiewicz,16,BUR,HUL,0,0,1,0,0,0
282,11,van Persie,90,MUN,CRY,0,0,0,0,0,2
284,11,Rooney,90,MUN,CRY,0,0,0,0,0,2
286,11,Wilson,20,MUN,CRY,0,0,0,0,0,1
176,11,Long,23,SOU,LEI,2,0,0,0,3,12
362,11,Pellè,90,SOU,LEI,0,1,0,0,0,5
516,11,Carroll,1,WHU,AVL,0,0,0,0,0,1
520,11,Cole,16,WHU,AVL,0,0,0,0,0,1
530,11,Valencia,74,WHU,AVL,0,0,0,0,0,2
570,11,Sakho,90,WHU,AVL,0,0,0,0,0,2
336,11,Zamora,90,QPR,MCI,0,1,0,0,0,5
337,11,Austin,90,QPR,MCI,1,0,0,0,1,7
585,11,Vargas,90,QPR,MCI,0,0,1,0,0,1
421,11,Diouf,90,STK,TOT,0,1,0,0,0,5
533,11,Bojan,83,STK,TOT,1,0,0,0,2,8
103,11,Lukaku,90,EVE,SUN,0,0,0,0,0,2
152,11,Naismith,21,EVE,SUN,0,0,0,0,0,1
589,11,Eto'o,90,EVE,SUN,0,0,0,0,0,2
317,11,Ayoze,90,NEW,WBA,1,0,0,0,1,7
26,11,Sanogo,1,ARS,SWA,0,0,0,0,0,1
285,11,Welbeck,90,ARS,SWA,0,1,0,0,0,5
392,11,Adebayor,26,TOT,STK,0,0,0,0,0,1
393,11,Kane,90,TOT,STK,0,0,0,0,0,2
440,11,Wickham,90,SUN,EVE,0,0,0,0,0,2
441,11,Fletcher,90,SUN,EVE,0,0,0,0,0,2
495,11,Anichebe,90,WBA,NEW,0,0,0,0,0,2
496,11,Berahino,90,WBA,NEW,0,0,0,0,0,2
586,11,Samaras,15,WBA,NEW,0,0,0,0,0,1
472,11,Bony,75,SWA,ARS,0,0,0,0,0,2
474,11,Gomis,15,SWA,ARS,1,0,0,0,2,7
475,11,Emnes,66,SWA,ARS,0,0,0,0,0,2
627,11,Barrow,24,SWA,ARS,0,1,1,0,0,3
495,12,Anichebe,13,WBA,CHE,0,0,0,0,0,1
496,12,Berahino,77,WBA,CHE,0,0,0,0,0,2
516,12,Carroll,90,WHU,EVE,0,0,0,0,0,2
517,12,Vaz Te,9,WHU,EVE,0,0,0,0,0,1
520,12,Cole,50,WHU,EVE,0,0,0,0,0,1
521,12,Zárate,40,WHU,EVE,1,0,0,0,2,7
440,12,Wickham,90,SUN,LEI,0,0,0,0,0,2
441,12,Fletcher,90,SUN,LEI,0,0,1,0,0,1
472,12,Bony,90,SWA,MCI,1,0,0,0,1,7
474,12,Gomis,12,SWA,MCI,0,0,0,0,0,1
627,12,Barrow,14,SWA,MCI,0,0,0,0,0,1
336,12,Zamora,90,QPR,NEW,0,0,1,0,0,1
337,12,Austin,90,QPR,NEW,0,0,0,0,0,2
73,12,Ings,85,BUR,STK,2,0,1,0,3,12
75,12,Barnes,90,BUR,STK,0,0,0,0,0,2
523,12,Jutkiewicz,31,BUR,STK,0,0,0,0,0,1
282,12,van Persie,74,MUN,ARS,0,0,0,0,0,2
284,12,Rooney,90,MUN,ARS,1,0,0,0,3,9
286,12,Wilson,16,MUN,ARS,0,0,1,0,0,0
335,12,Remy,12,CHE,WBA,0,0,0,0,0,1
522,12,Costa,83,CHE,WBA,1,0,0,0,0,6
542,12,Drogba,7,CHE,WBA,0,0,0,0,0,1
103,12,Lukaku,90,EVE,WHU,1,0,0,0,1,7
152,12,Naismith,88,EVE,WHU,0,0,0,0,0,2
589,12,Eto'o,25,EVE,WHU,0,1,0,0,0,4
195,12,Nugent,19,LEI,SUN,0,0,0,0,0,1
196,12,Vardy,71,LEI,SUN,0,0,1,0,0,1
197,12,Wood,3,LEI,SUN,0,0,0,0,0,1
532,12,Ulloa,87,LEI,SUN,0,0,0,0,0,2
254,12,Agüero,90,MCI,SWA,0,0,0,0,0,2
256,12,Jovetic,69,MCI,SWA,1,0,0,0,2,8
314,12,Cissé,23,NEW,QPR,0,0,0,0,0,1
316,12,Armstrong,2,NEW,QPR,0,0,1,0,0,0
317,12,Ayoze,88,NEW,QPR,0,0,0,0,0,2
419,12,Crouch,31,STK,BUR,0,0,0,0,0,1
421,12,Diouf,59,STK,BUR,0,0,1,0,0,0
533,12,Bojan,90,STK,BUR,0,1,0,0,2,7
25,12,Giroud,14,ARS,MUN,1,0,1,0,0,4
285,12,Welbeck,90,ARS,MUN,0,0,0,0,0,2
229,12,Lambert,90,LIV,CRY,1,0,0,0,0,6
230,12,Borini,19,LIV,CRY,0,0,0,0,0,1
393,12,Kane,90,TOT,HUL,1,0,0,0,2,8
394,12,Soldado,78,TOT,HUL,0,0,0,0,0,2
127,12,Gayle,90,CRY,LIV,1,1,0,0,3,12
129,12,Chamakh,90,CRY,LIV,0,0,0,0,0,2
174,12,Jelavic,90,HUL,TOT,0,0,0,0,0,2
176,12,Long,88,SOU,AVL,0,0,0,0,0,2
359,12,Mayuka,12,SOU,AVL,0,0,0,0,0,1
362,12,Pellè,90,SOU,AVL,0,0,0,0,0,2
52,12,Agbonlahor,90,AVL,SOU,1,0,0,0,3,9
53,12,Weimann,90,AVL,SOU,0,0,0,0,0,2
57,12,Bent,17,AVL,SOU,0,0,0,0,0,1
25,13,Giroud,77,ARS,WBA,0,0,0,0,0,2
285,13,Welbeck,90,ARS,WBA,1,0,0,0,3,9
52,13,Agbonlahor,90,AVL,BUR,0,0,0,0,0,2
53,13,Weimann,77,AVL,BUR,0,1,0,0,1,6
419,13,Crouch,3,STK,LIV,0,0,0,0,0,1
421,13,Diouf,90,STK,LIV,0,0,0,0,0,2
533,13,Bojan,90,STK,LIV,0,0,0,0,0,2
174,13,Jelavic,90,HUL,MUN,0,0,0,0,0,2
195,13,Nugent,31,LEI,QPR,0,0,1,0,0,0
196,13,Vardy,90,LEI,QPR,0,0,0,0,0,2
532,13,Ulloa,59,LEI,QPR,0,1,0,0,0,4
127,13,Gayle,20,CRY,SWA,0,0,0,0,0,1
129,13,Chamakh,65,CRY,SWA,0,1,1,0,0,4
536,13,Campbell,25,CRY,SWA,0,0,0,0,0,1
314,13,Cissé,28,NEW,WHU,0,0,0,0,0,1
317,13,Ayoze,90,NEW,WHU,0,0,0,0,0,2
335,13,Remy,15,CHE,SUN,0,0,0,0,0,1
522,13,Costa,75,CHE,SUN,0,0,1,0,0,1
542,13,Drogba,15,CHE,SUN,0,0,0,0,0,1
495,13,Anichebe,26,WBA,ARS,0,0,0,0,0,1
496,13,Berahino,90,WBA,ARS,0,0,0,0,0,2
586,13,Samaras,15,WBA,ARS,0,0,0,0,0,1
73,13,Ings,90,BUR,AVL,1,0,0,0,3,9
75,13,Barnes,64,BUR,AVL,0,0,1,0,0,1
523,13,Jutkiewicz,26,BUR,AVL,0,1,0,0,0,4
229,13,Lambert,90,LIV,STK,0,1,0,0,0,5
282,13,van Persie,69,MUN,HUL,1,1,0,0,1,10
284,13,Rooney,90,MUN,HUL,1,0,0,0,2,8
603,13,Falcao,21,MUN,HUL,0,0,0,0,0,1
337,13,Austin,90,QPR,LEI,1,1,1,0,2,10
585,13,Vargas,75,QPR,LEI,0,0,0,0,0,2
472,13,Bony,74,SWA,CRY,1,0,0,0,1,7
474,13,Gomis,16,SWA,CRY,0,0,0,0,0,1
627,13,Barrow,26,SWA,CRY,0,0,0,0,0,1
516,13,Carroll,90,WHU,NEW,0,0,0,0,0,2
521,13,Zárate,21,WHU,NEW,0,0,1,0,0,0
440,13,Wickham,90,SUN,CHE,0,0,0,0,0,2
441,13,Fletcher,61,SUN,CHE,0,0,0,0,0,2
444,13,Altidore,29,SUN,CHE,0,0,0,0,0,1
254,13,Agüero,90,MCI,SOU,0,2,1,0,0,7
256,13,Jovetic,54,MCI,SOU,0,0,0,0,0,1
103,13,Lukaku,90,EVE,TOT,0,0,0,0,0,2
589,13,Eto'o,60,EVE,TOT,0,0,0,0,0,2
176,13,Long,23,SOU,MCI,0,0,0,0,0,1
359,13,Mayuka,9,SOU,MCI,0,0,0,0,0,1
362,13,Pellè,90,SOU,MCI,0,0,0,0,0,2
393,13,Kane,90,TOT,EVE,0,1,0,0,0,5
394,13,Soldado,80,TOT,EVE,1,0,0,0,2,8
314,14,Cissé,90,NEW,BUR,1,0,0,0,3,9
317,14,Ayoze,45,NEW,BUR,0,0,0,0,0,1
526,14,Rivière,16,NEW,BUR,0,0,0,0,0,1
229,14,Lambert,90,LIV,LEI,0,0,0,0,0,2
419,14,Crouch,14,STK,MUN,0,0,0,0,0,1
421,14,Diouf,90,STK,MUN,0,0,0,0,0,2
533,14,Bojan,90,STK,MUN,0,0,0,0,0,2
337,14,Austin,90,QPR,SWA,0,0,0,0,0,2
585,14,Vargas,90,QPR,SWA,0,0,0,0,0,2
52,14,Agbonlahor,90,AVL,CRY,0,0,0,0,0,2
53,14,Weimann,90,AVL,CRY,0,0,1,0,0,1
54,14,Benteke,90,AVL,CRY,1,0,0,0,1,7
516,14,Carroll,64,WHU,WBA,0,1,0,0,0,5
520,14,Cole,13,WHU,WBA,0,0,0,0,0,1
521,14,Zárate,77,WHU,WBA,0,0,0,0,0,2
530,14,Valencia,26,WHU,WBA,0,0,0,0,0,1
73,14,Ings,90,BUR,NEW,0,1,0,0,0,5
75,14,Barnes,84,BUR,NEW,0,0,0,0,0,2
523,14,Jutkiewicz,6,BUR,NEW,0,0,0,0,0,1
196,14,Vardy,90,LEI,LIV,0,0,0,0,0,2
532,14,Ulloa,90,LEI,LIV,0,1,0,0,0,5
282,14,van Persie,90,MUN,STK,0,0,0,0,0,2
286,14,Wilson,77,MUN,STK,0,0,0,0,0,2
603,14,Falcao,13,MUN,STK,0,0,0,0,0,1
472,14,Bony,90,SWA,QPR,0,1,0,0,0,5
127,14,Gayle,45,CRY,AVL,0,0,0,0,0,1
129,14,Chamakh,90,CRY,AVL,0,0,0,0,0,2
536,14,Campbell,45,CRY,AVL,0,0,1,0,0,0
495,14,Anichebe,90,WBA,WHU,0,0,0,0,0,2
496,14,Berahino,90,WBA,WHU,0,0,0,0,0,2
531,14,Ideye,8,WBA,WHU,0,0,0,0,0,1
176,14,Long,80,SOU,ARS,0,0,0,0,0,2
359,14,Mayuka,10,SOU,ARS,0,0,0,0,0,1
362,14,Pellè,90,SOU,ARS,0,0,0,0,0,2
393,14,Kane,90,TOT,CHE,0,0,0,0,0,2
394,14,Soldado,17,TOT,CHE,0,0,0,0,0,1
174,14,Jelavic,90,HUL,EVE,0,1,0,0,0,5
254,14,Agüero,73,MCI,SUN,2,1,0,0,3,16
256,14,Jovetic,55,MCI,SUN,1,1,0,0,2,10
614,14,Pozo,8,MCI,SUN,0,0,0,0,0,1
24,14,Podolski,10,ARS,SOU,0,0,0,0,0,1
25,14,Giroud,26,ARS,SOU,0,0,0,0,0,1
285,14,Welbeck,80,ARS,SOU,0,0,0,0,0,2
335,14,Remy,24,CHE,TOT,1,0,0,0,0,5
542,14,Drogba,66,CHE,TOT,1,1,0,0,2,11
103,14,Lukaku,90,EVE,HUL,1,0,0,0,3,9
440,14,Wickham,66,SUN,MCI,1,0,0,0,0,6
441,14,Fletcher,54,SUN,MCI,0,0,0,0,0,1
444,14,Altidore,36,SUN,MCI,0,0,0,0,0,1
522,15,Costa,90,CHE,NEW,0,0,1,0,0,1
542,15,Drogba,24,CHE,NEW,1,0,0,0,1,6
495,15,Anichebe,72,WBA,HUL,0,0,0,0,0,2
496,15,Berahino,18,WBA,HUL,0,0,0,0,0,1
531,15,Ideye,11,WBA,HUL,0,0,0,0,0,1
440,15,Wickham,90,SUN,LIV,0,0,0,0,0,2
444,15,Altidore,69,SUN,LIV,0,0,0,0,0,2
73,15,Ings,90,BUR,QPR,0,0,0,0,0,2
75,15,Barnes,88,BUR,QPR,0,0,1,0,0,1
76,15,Sordell,2,BUR,QPR,0,0,0,0,0,1
523,15,Jutkiewicz,5,BUR,QPR,0,0,0,0,0,1
129,15,Chamakh,90,CRY,TOT,0,0,0,0,0,2
24,15,Podolski,28,ARS,STK,0,0,0,0,0,1
25,15,Giroud,62,ARS,STK,0,0,0,0,0,2
28,15,Campbell,1,ARS,STK,0,0,0,0,0,1
285,15,Welbeck,45,ARS,STK,0,0,0,0,0,1
103,15,Lukaku,90,EVE,MCI,0,0,0,0,0,2
589,15,Eto'o,90,EVE,MCI,0,0,0,0,0,2
314,15,Cissé,38,NEW,CHE,2,0,0,0,3,12
317,15,Ayoze,90,NEW,CHE,0,0,0,0,0,2
174,15,Jelavic,14,HUL,WBA,0,0,0,0,0,1
594,15,Hernández,90,HUL,WBA,0,0,0,0,0,2
229,15,Lambert,90,LIV,SUN,0,0,0,0,0,2
336,15,Zamora,65,QPR,BUR,0,0,0,0,0,2
337,15,Austin,75,QPR,BUR,1,1,0,1,0,6
585,15,Vargas,77,QPR,BUR,0,0,0,0,0,2
393,15,Kane,90,TOT,CRY,0,0,0,0,0,2
394,15,Soldado,82,TOT,CRY,0,0,0,0,0,2
419,15,Crouch,90,STK,ARS,1,1,1,0,0,8
421,15,Diouf,68,STK,ARS,0,1,0,0,0,5
533,15,Bojan,86,STK,ARS,1,0,0,0,3,9
253,15,Dzeko,28,MCI,EVE,0,0,0,0,0,1
254,15,Agüero,6,MCI,EVE,0,0,0,0,0,1
614,15,Pozo,56,MCI,EVE,0,0,0,0,0,1
472,15,Bony,90,SWA,WHU,1,0,0,0,1,7
474,15,Gomis,16,SWA,WHU,0,0,0,0,0,1
195,15,Nugent,45,LEI,AVL,0,0,0,0,0,1
196,15,Vardy,65,LEI,AVL,0,0,1,0,0,1
197,15,Wood,25,LEI,AVL,0,0,0,0,0,1
532,15,Ulloa,45,LEI,AVL,1,0,0,0,2,7
516,15,Carroll,90,WHU,SWA,2,1,0,0,3,16
530,15,Valencia,45,WHU,SWA,0,0,0,0,0,1
570,15,Sakho,45,WHU,SWA,1,0,0,0,0,5
52,15,Agbonlahor,90,AVL,LEI,0,0,1,0,0,1
54,15,Benteke,90,AVL,LEI,0,1,0,0,0,5
282,15,van Persie,90,MUN,SOU,2,0,0,0,3,13
284,15,Rooney,90,MUN,SOU,0,1,1,0,0,4
176,15,Long,78,SOU,MUN,0,0,0,0,0,2
359,15,Mayuka,12,SOU,MUN,0,0,0,0,0,1
362,15,Pellè,90,SOU,MUN,1,0,0,0,1,7
176,16,Long,13,SOU,BUR,0,0,0,0,0,1
362,16,Pellè,90,SOU,BUR,0,0,1,0,0,1
174,16,Jelavic,73,HUL,CHE,0,0,0,0,0,2
419,16,Crouch,90,STK,CRY,1,0,0,0,3,9
421,16,Diouf,90,STK,CRY,0,0,0,0,0,2
533,16,Bojan,54,STK,CRY,0,0,0,0,0,1
614,16,Pozo,73,MCI,LEI,0,0,0,0,0,2
516,16,Carroll,90,WHU,SUN,0,0,0,0,0,2
530,16,Valencia,10,WHU,SUN,0,0,0,0,0,1
570,16,Sakho,90,WHU,SUN,0,0,0,0,0,2
52,16,Agbonlahor,90,AVL,WBA,0,0,0,0,0,2
53,16,Weimann,13,AVL,WBA,0,0,0,0,0,1
54,16,Benteke,90,AVL,WBA,0,0,0,0,0,2
314,16,Cissé,55,NEW,ARS,0,0,0,0,0,1
316,16,Armstrong,9,NEW,ARS,0,0,0,0,0,1
317,16,Ayoze,81,NEW,ARS,1,0,0,0,0,6
526,16,Rivière,35,NEW,ARS,0,0,0,0,0,1
73,16,Ings,90,BUR,SOU,0,1,0,0,0,5
75,16,Barnes,90,BUR,SOU,1,0,0,0,2,8
522,16,Costa,90,CHE,HUL,1,0,1,0,0,5
542,16,Drogba,13,CHE,HUL,0,0,0,0,0,1
127,16,Gayle,14,CRY,STK,0,0,0,0,0,1
129,16,Chamakh,76,CRY,STK,0,0,1,0,0,1
196,16,Vardy,72,LEI,MCI,0,0,0,0,0,2
532,16,Ulloa,27,LEI,MCI,0,0,0,0,0,1
440,16,Wickham,90,SUN,WHU,0,0,1,0,0,1
441,16,Fletcher,29,SUN,WHU,0,0,0,0,0,1
444,16,Altidore,61,SUN,WHU,0,0,0,0,0,2
496,16,Berahino,21,WBA,AVL,0,0,0,0,0,1
531,16,Ideye,90,WBA,AVL,0,0,0,0,0,2
24,16,Podolski,18,ARS,NEW,0,0,0,0,0,1
25,16,Giroud,72,ARS,NEW,2,0,0,0,3,13
285,16,Welbeck,90,ARS,NEW,0,1,0,0,0,5
587,16,Balotelli,45,LIV,MUN,0,0,1,0,0,0
393,16,Kane,90,TOT,SWA,1,0,0,0,2,8
394,16,Soldado,55,TOT,SWA,0,0,0,0,0,1
282,16,van Persie,90,MUN,LIV,1,1,0,0,2,11
284,16,Rooney,77,MUN,LIV,1,0,1,0,0,5
286,16,Wilson,70,MUN,LIV,0,0,0,0,0,2
603,16,Falcao,13,MUN,LIV,0,0,0,0,0,1
472,16,Bony,84,SWA,TOT,1,0,0,0,1,7
474,16,Gomis,6,SWA,TOT,0,0,0,0,0,1
336,16,Zamora,32,QPR,EVE,1,0,0,0,0,5
585,16,Vargas,90,QPR,EVE,0,0,0,0,0,2
103,16,Lukaku,76,EVE,QPR,0,1,0,0,0,5
152,16,Naismith,90,EVE,QPR,1,1,0,0,3,12
153,16,Koné,1,EVE,QPR,0,0,0,0,0,1
589,16,Eto'o,14,EVE,QPR,0,0,0,0,0,1
536,17,Campbell,66,CRY,MCI,0,0,0,0,0,2
282,17,van Persie,60,MUN,AVL,0,0,0,0,0,2
284,17,Rooney,90,MUN,AVL,0,0,0,0,0,2
286,17,Wilson,17,MUN,AVL,0,0,0,0,0,1
603,17,Falcao,90,MUN,AVL,1,0,0,0,3,9
472,17,Bony,15,SWA,HUL,0,0,0,0,0,1
474,17,Gomis,75,SWA,HUL,0,0,0,0,0,2
475,17,Emnes,34,SWA,HUL,0,0,0,0,0,1
496,17,Berahino,22,WBA,QPR,0,0,0,0,0,1
531,17,Ideye,68,WBA,QPR,0,0,0,0,0,2
103,17,Lukaku,90,EVE,SOU,0,0,0,0,0,0
152,17,Naismith,90,EVE,SOU,0,0,0,0,0,2
589,17,Eto'o,90,EVE,SOU,0,0,0,0,0,2
73,17,Ings,90,BUR,TOT,0,0,0,0,0,2
75,17,Barnes,88,BUR,TOT,1,0,0,0,1,7
523,17,Jutkiewicz,2,BUR,TOT,0,0,0,0,0,1
195,17,Nugent,29,LEI,WHU,0,0,0,0,0,1
196,17,Vardy,61,LEI,WHU,0,0,1,0,0,1
532,17,Ulloa,30,LEI,WHU,0,0,1,0,0,0
52,17,Agbonlahor,64,AVL,MUN,0,0,0,1,0,-1
53,17,Weimann,79,AVL,MUN,0,0,0,0,0,2
54,17,Benteke,90,AVL,MUN,1,0,0,0,2,8
174,17,Jelavic,80,HUL,SWA,0,0,0,0,0,2
177,17,Sagbo,10,HUL,SWA,0,0,0,0,0,1
594,17,Hernández,90,HUL,SWA,0,0,0,0,0,2
336,17,Zamora,79,QPR,WBA,0,1,0,0,0,5
337,17,Austin,90,QPR,WBA,3,0,0,0,3,17
585,17,Vargas,66,QPR,WBA,0,0,0,0,0,2
176,17,Long,88,SOU,EVE,0,1,0,0,0,5
362,17,Pellè,90,SOU,EVE,1,0,0,0,0,6
393,17,Kane,83,TOT,BUR,1,0,0,0,2,8
394,17,Soldado,7,TOT,BUR,0,0,0,0,0,1
516,17,Carroll,90,WHU,LEI,1,0,0,0,0,6
530,17,Valencia,12,WHU,LEI,0,0,0,0,0,1
570,17,Sakho,78,WHU,LEI,0,1,0,0,0,5
440,17,Wickham,80,SUN,NEW,0,0,1,0,0,1
441,17,Fletcher,90,SUN,NEW,0,0,0,0,0,2
25,17,Giroud,81,ARS,LIV,1,0,0,0,0,6
28,17,Campbell,1,ARS,LIV,0,0,0,0,0,1
285,17,Welbeck,90,ARS,LIV,0,0,0,0,0,2
314,17,Cissé,16,NEW,SUN,0,0,0,0,0,1
316,17,Armstrong,32,NEW,SUN,0,0,0,0,0,1
317,17,Ayoze,90,NEW,SUN,0,0,0,0,0,2
229,17,Lambert,10,LIV,ARS,0,0,0,0,0,1
230,17,Borini,18,LIV,ARS,0,0,0,1,0,-2
522,17,Costa,84,CHE,STK,0,0,0,0,0,2
542,17,Drogba,6,CHE,STK,0,0,0,0,0,1
419,17,Crouch,62,STK,CHE,0,0,0,0,0,2
421,17,Diouf,28,STK,CHE,0,0,0,0,0,1
533,17,Bojan,90,STK,CHE,0,0,0,0,0,2
516,18,Carroll,58,WHU,CHE,0,0,0,0,0,1
530,18,Valencia,90,WHU,CHE,0,0,0,0,0,2
570,18,Sakho,32,WHU,CHE,0,0,0,0,0,1
229,18,Lambert,18,LIV,BUR,0,0,0,0,0,1
176,18,Long,19,SOU,CRY,0,0,0,0,0,1
362,18,Pellè,71,SOU,CRY,0,0,0,0,0,2
419,18,Crouch,1,STK,EVE,0,0,0,0,0,1
421,18,Diouf,90,STK,EVE,0,0,0,0,0,2
533,18,Bojan,66,STK,EVE,1,0,0,0,3,9
393,18,Kane,83,TOT,LEI,1,1,0,0,3,12
394,18,Soldado,28,TOT,LEI,0,0,0,0,0,1
314,18,Cissé,28,NEW,MUN,1,0,0,0,1,6
316,18,Armstrong,62,NEW,MUN,0,0,0,0,0,2
317,18,Ayoze,81,NEW,MUN,0,0,0,0,0,2
174,18,Jelavic,2,HUL,SUN,1,0,0,0,0,5
177,18,Sagbo,13,HUL,SUN,0,0,0,0,0,1
52,18,Agbonlahor,90,AVL,SWA,0,0,1,0,0,1
53,18,Weimann,45,AVL,SWA,0,0,0,0,0,1
54,18,Benteke,90,AVL,SWA,0,0,0,0,0,2
336,18,Zamora,20,QPR,ARS,0,0,0,0,0,1
337,18,Austin,90,QPR,ARS,1,0,0,0,1,7
585,18,Vargas,90,QPR,ARS,0,0,0,0,0,2
522,18,Costa,82,CHE,WHU,1,1,0,0,2,11
542,18,Drogba,8,CHE,WHU,0,0,0,0,0,1
73,18,Ings,90,BUR,LIV,0,0,0,0,0,2
74,18,Vokes,11,BUR,LIV,0,0,0,0,0,1
75,18,Barnes,79,BUR,LIV,0,0,0,0,0,2
523,18,Jutkiewicz,1,BUR,LIV,0,0,0,0,0,1
127,18,Gayle,42,CRY,SOU,0,0,0,0,0,1
536,18,Campbell,48,CRY,SOU,0,0,0,0,0,1
103,18,Lukaku,90,EVE,STK,0,0,0,0,0,2
152,18,Naismith,90,EVE,STK,0,0,1,0,0,1
589,18,Eto'o,22,EVE,STK,0,0,0,0,0,1
195,18,Nugent,74,LEI,TOT,0,0,0,0,0,2
196,18,Vardy,16,LEI,TOT,0,0,1,0,0,0
532,18,Ulloa,90,LEI,TOT,1,0,0,0,2,8
282,18,van Persie,90,MUN,NEW,1,0,1,0,2,7
284,18,Rooney,90,MUN,NEW,2,1,0,0,3,16
286,18,Wilson,26,MUN,NEW,0,0,0,0,0,1
603,18,Falcao,64,MUN,NEW,0,1,0,0,0,5
441,18,Fletcher,90,SUN,HUL,0,0,1,0,0,1
444,18,Altidore,29,SUN,HUL,0,0,0,0,0,1
472,18,Bony,90,SWA,AVL,0,0,0,0,0,2
475,18,Emnes,13,SWA,AVL,0,0,0,0,0,1
496,18,Berahino,90,WBA,MCI,0,0,0,0,0,2
531,18,Ideye,24,WBA,MCI,1,0,0,0,0,5
25,18,Giroud,52,ARS,QPR,0,0,0,1,0,-2
285,18,Welbeck,87,ARS,QPR,0,0,0,0,0,2
282,19,van Persie,90,MUN,TOT,0,0,0,0,0,2
284,19,Rooney,90,MUN,TOT,0,0,0,0,0,2
603,19,Falcao,90,MUN,TOT,0,0,1,0,0,1
335,19,Remy,2,CHE,SOU,0,0,0,0,0,1
522,19,Costa,88,CHE,SOU,0,0,0,0,0,2
542,19,Drogba,17,CHE,SOU,0,0,0,0,0,1
440,19,Wickham,90,SUN,AVL,0,0,0,0,0,2
441,19,Fletcher,90,SUN,AVL,0,0,0,0,0,2
195,19,Nugent,90,LEI,HUL,0,1,0,0,0,5
197,19,Wood,36,LEI,HUL,0,0,0,0,0,1
532,19,Ulloa,54,LEI,HUL,0,0,0,0,0,1
73,19,Ings,90,BUR,MCI,0,1,0,0,0,5
75,19,Barnes,90,BUR,MCI,1,0,0,0,2,8
536,19,Campbell,24,CRY,QPR,0,0,0,0,0,1
496,19,Berahino,28,WBA,STK,0,0,0,0,0,1
531,19,Ideye,90,WBA,STK,0,0,0,0,0,2
285,19,Welbeck,84,ARS,WHU,1,0,0,0,2,8
103,19,Lukaku,19,EVE,NEW,0,0,0,0,0,1
153,19,Koné,71,EVE,NEW,1,0,0,0,0,6
589,19,Eto'o,90,EVE,NEW,0,0,0,0,0,2
393,19,Kane,90,TOT,MUN,0,0,0,0,0,2
176,19,Long,14,SOU,CHE,0,0,0,0,0,1
362,19,Pellè,90,SOU,CHE,0,0,1,0,0,1
